domain,soa_rname,caa_iodef,dmarc_rua,dmarc_ruf,security_at_status,abuse_at_status,catch_all,mx_count
heex.io,dns@cloudflare.com,,9769246a19e34db9ba576a16c2611afc@dmarc-reports.cloudflare.net; re+f34abcc90912@inbound.dmarcdigests.com,,accepted(catch-all),accepted(catch-all),True,5
hellobonsai.com,dns@cloudflare.com,,re+f6d3e3611466@inbound.dmarcdigests.com,re+f6d3e3611466@inbound.dmarcdigests.com,rejected,accepted,False,5
hellodarwin.com,awsdns-hostmaster@amazon.com,,1nt8ifyfw9@reports.palisade.email; dev@hellodarwin.com,,accepted(catch-all),accepted(catch-all),True,5
helmer.app,dns@cloudflare.com,,f12125715ba74891a49b74d7dfaf263f@dmarc-reports.cloudflare.net,,rejected,accepted,False,12
heroku.com,hostmaster@nsone.net,,dmarc_agg@vali.email; 0e5a5c34@inbox.ondmarc.com,0e5a5c34@inbox.ondmarc.com,accepted,accepted,False,1
heron-intelligence.com,dns@cloudflare.com,,dmarc_rua@onsecureserver.net,,rejected,rejected,False,1
hex.inc,dns@jomax.net,,,,rejected,accepted,False,5
heybloome.com,cloud-dns-hostmaster@google.com,,citas@heybloome.com,,rejected,accepted,False,5
heyflow.com,dns@cloudflare.com,,0a9b4ff2330d407b89196a2c3421b1e6@dmarc-reports.cloudflare.net,mirko.nitschke+dmarcruf@heyflow.com,accepted,accepted,False,5
heymantle.com,dns@cloudflare.com,,,,accepted,accepted,False,2
heymarvin.com,dns@cloudflare.com,,adit@heymarvin.com,adit@heymarvin.com,accepted,accepted,False,5
hfsresearch.com,dns@cloudflare.com,,sxqnk2iy@ag.eu.dmarcian.com,sxqnk2iy@fr.eu.dmarcian.com,rejected,rejected,False,1
highspot.com,awsdns-hostmaster@amazon.com,security@highspot.com,dmarc_agg@dmarc.250ok.net; postmaster@highspot.com,,accepted,accepted,False,5
himalayas.app,dns@cloudflare.com,,hi@himalayas.app,,rejected,accepted,False,5
himodus.com,awsdns-hostmaster@amazon.com,,connor@himodus.com,connor@himodus.com,accepted,accepted,False,5
hirenimbus.com,dns@cloudflare.com,,rua@dmarc.brevo.com,,rejected,accepted,False,1
hivecpq.com,awsdns-hostmaster@amazon.com,,dmarc@hivecpq.com,,rejected,accepted,False,5
hoicko.ai,hostmaster@registrar-servers.com,,,,rejected,rejected,False,1
holland1916.com,dns@cloudflare.com,,7cmu4bk6@ag.us.dmarcian.com,7cmu4bk6@fr.us.dmarcian.com,accepted(catch-all),accepted(catch-all),True,1
homeric.ai,dns@cloudflare.com,,dmarc@homeric.ai; 0bc9cebf61@rua.easydmarc.us,0bc9cebf61@ruf.easydmarc.us,accepted(catch-all),accepted(catch-all),True,5
honor.education,awsdns-hostmaster@amazon.com,,dmarc-reports@honor.education,,accepted(catch-all),accepted(catch-all),True,5
hortitec.es,dns@cloudflare.com,,rua@dmarc.brevo.com,,rejected,accepted,False,7
hospitable.com,dns@cloudflare.com,,dmarc_agg@vali.email,,accepted,accepted,False,5
hostingb2b.com,dns@cloudflare.com,,admin@hostingb2b.com,,rejected,accepted,False,1
houseamp.com,awsdns-hostmaster@amazon.com,,dmarcreports@houseamp.com,,rejected,rejected,False,1
howz.com,dns@jomax.net,,info+dmarc@howz.com,,rejected,accepted,False,5
hri-research.org,hostmaster@registrar-servers.com,,info@hri-research.org,,accepted(catch-all),accepted(catch-all),True,5
hrsubsidies.nl,dns@cloudflare.com,,5775abb659f5423cbb74653865171b84@dmarc-reports.cloudflare.net,,rejected,rejected,False,1
hsa.org.ua,hostmaster@adm.tools,,,,rejected,rejected,False,4
hubbl.com,awsdns-hostmaster@amazon.com,,dmarc-agg@hubbl.com,dmarc-afrf@hubbl.com,accepted(catch-all),accepted(catch-all),True,5
hubpay.io,dns@cloudflare.com,,,,rejected,rejected,False,1
humaans.io,hostmaster@gandi.net,,re+34763fd3c980@inbound.dmarcdigests.com,,accepted,accepted,False,5
humanic.ai,awsdns-hostmaster@amazon.com,,,,mx-unreachable,mx-unreachable,None,1
hunt.io,dns@cloudflare.com,,,,rejected,accepted,False,5
hushh.ai,hostmaster@registrar-servers.com,,rua@dmarc.brevo.com,,accepted(catch-all),accepted(catch-all),True,5
hvakr.com,dns@cloudflare.com,,dmarc-reports@hvakr.com,,rejected,accepted,False,1
hypercore.ai,hostmaster@registrar-servers.com,,dmarc@hypercore.ai,dmarc@hypercore.ai,rejected,accepted,False,5
hyperline.co,dns@cloudflare.com,,,,accepted,accepted,False,5
i-glocal.com,hostmaster@i-glocal.com,,admin@i-glocal.com,admin@i-glocal.com,rejected,rejected,False,1
iamota.com,postmaster@webnames.ca,,,,rejected,accepted,False,7
iansresearch.com,awsdns-hostmaster@amazon.com,,1953028b9bc3119@rep.dmarcanalyzer.com,1953028b9bc3119@for.dmarcanalyzer.com,rejected,rejected,False,1
iasaglobal.org,dns@jomax.net,,,,mx-unreachable,mx-unreachable,None,3
icebreaker.xyz,dns@cloudflare.com,,4890e113c1e348249a4ed888882a9511@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,1
icepanel.io,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
icmarkets.com,awsdns-hostmaster@amazon.com,,dmarcreports@icmarkets.com,,mx-unreachable,mx-unreachable,None,2
icustomer.ai,hostmaster@registrar-servers.com,,jiten@icustomer.ai; dmarc@icustomer.ai,,rejected,accepted,False,1
idadns.com,hostmaster@no-ip.com,,,,mx-unreachable,mx-unreachable,None,1
idc.com,awsdns-hostmaster@amazon.com,,5dcd66004a901@ag.dmarcly.com; dmarc@idginc.uriports.com,5dcd66004a901@fo.dmarcly.com; dmarc@idginc.uriports.com,accepted,accepted,False,1
idealo.com,awsdns-hostmaster@amazon.com,domains@idealo.de,dmarc-aggregation@idealo.com; idealo@rua.netcraft.com,dmarc-forensic@idealo.com; idealo@ruf.netcraft.com,rejected,accepted,False,1
ideogram.ai,dns@cloudflare.com,,,,accepted,accepted,False,5
ifcroofing.com,support@wix.com,,dmarc_agg@vali.email,,accepted(catch-all),accepted(catch-all),True,5
iggnita.com,csf@ofis.net,,,,rejected,rejected,False,3
ignisplanning.com,awsdns-hostmaster@amazon.com,,,,rejected,rejected,False,1
ihrdc.com,dns@cloudflare.com,,21723bb03d78406db18e674eac2849b3@dmarc-reports.cloudflare.net; dxo98fbz@ag.us.dmarcian.com,dxo98fbz@fr.us.dmarcian.com,rejected,rejected,False,1
illumex.ai,hostmaster@idp365.net,yuval@ilumex.ai,,,rejected,accepted,False,5
ilogs.systems,infrastructure@ilogs.systems,,rua@dmarc.brevo.com,,accepted(catch-all),accepted(catch-all),True,1
imagine.art,dns@cloudflare.com,,dmarc-reports@imagine.art,,rejected,accepted,False,5
imax.com,awsdns-hostmaster@amazon.com,,emaildmarc@imax.com; dmarc_agg@vali.email,emaildmarc@imax.com,accepted(catch-all),accepted(catch-all),True,2
imperium.uk,dns@jomax.net,,,,rejected,rejected,False,2
inboxally.com,dns@cloudflare.com,,alerts1560000078@dmarcedge.com,,rejected,accepted,False,5
inboxkit.com,dns@cloudflare.com,,admin@inboxkit.com,admin@inboxkit.com,rejected,accepted,False,6
incomaker.com,hostmaster@bunny.net,,postmaster@incosrv.com,,rejected,rejected,False,1
incorpro.ie,support@reg365.net,,dmarc-reports@incorpro.ie,,rejected,accepted,False,5
incube8.sg,dns@cloudflare.com,,,,rejected,accepted,False,7
indelible.co.nz,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
inderes.com,dns@cloudflare.com,,65e5705637933@ag.eu.dmarcly.com,65e5705637933@fo.eu.dmarcly.com,accepted,rejected,False,1
indicaonline.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
indmoney.com,dns@cloudflare.com,,dmarc.ind@indmoney.com,,accepted,accepted,False,5
infillion.com,awsdns-hostmaster@amazon.com,,dmarc-reports@infillion.com,dmarc-reports@infillion.com,accepted,accepted,False,5
inflection.io,awsdns-hostmaster@amazon.com,,report@inflection.io,,accepted,accepted,False,6
infloso.ai,dns@cloudflare.com,,,,rejected,rejected,False,3
influee.co,dns@cloudflare.com,,,,rejected,accepted,False,5
influx.com,dns@cloudflare.com,,re+ec99d5d35991@inbound.dmarcdigests.com,dmarc@influx.com,accepted,accepted,False,5
infrasure.ai,dns@cloudflare.com,,4b8a3922454e49c0be4d4d60be2ad1c6@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
ingenious.build,cloud-dns-hostmaster@google.com,,devops@ingenious.build,devops@ingenious.build,accepted,accepted,False,5
ingest.ai,ADMIN@ingest.ai,,,,rejected,accepted,False,5
inistate.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,1
inki.tech,dns@cloudflare.com,,service@inki.tech,,accepted,rejected,False,1
insided.com,awsdns-hostmaster@amazon.com,security@insided.com,dmarc_agg@dmarc.everest.email,dmarc_fr@dmarc.everest.email,accepted,accepted,False,5
insiderone.com,dns@cloudflare.com,,dmarc@insiderone.com,,accepted(catch-all),accepted(catch-all),True,4
insites.com,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email,,accepted,accepted,False,5
insource.co.jp,dns@cloudflare.com,,dmarc-report@insource.co.jp,dmarc-report@insource.co.jp,rejected,rejected,False,1
inspectionsupport.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,7
instabridge.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,7
instantdb.com,dns@cloudflare.com,,stepan.p@gmail.com,,accepted(catch-all),accepted(catch-all),True,5
instantly.ai,dns@cloudflare.com,,re+vgn1qeqjgew@dmarc.postmarkapp.com,,rejected,accepted,False,5
insurely.com,awsdns-hostmaster@amazon.com,,dmarc@insurely.com,,accepted,accepted,False,5
intelimetrica.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
intellizence.com,dns@jomax.net,,dmarc@intellizence.com,,rejected,accepted,False,5
intentwise.com,dns@cloudflare.com,,,,rejected,accepted,False,5
interlockgtm.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
intuswindows.com,hostmaster@intuswindows.com,,,,rejected,rejected,False,1
investdefy.com,dns@jomax.net,,dmarc_rua@onsecureserver.net,,rejected,accepted,False,5
investnext.com,admin@dnsimple.com,,re+q4ldpmopvhy@dmarc.postmarkapp.com,,accepted,accepted,False,5
ipolish.fashion,dns@jomax.net,,dmarcreports@ipolish.fashion,dmarcreports@ipolish.fashion,rejected,rejected,False,1
iproxy.online,dns@cloudflare.com,,dmarc-reports@iproxy.online,,accepted(catch-all),accepted(catch-all),True,1
item.app,dns@jomax.net,,dmarc_rua@onsecureserver.net; your@email.com,,accepted(catch-all),accepted(catch-all),True,5
itgenius.com,dns@cloudflare.com,,dmarc@itgenius.com,,rejected,accepted,False,5
itstoday.org,dns@cloudflare.com,,dmarc@itstoday.org,,rejected,accepted,False,5
iyengarnyc.org,hostmaster@1und1.com,,,,rejected,accepted,False,5
jahypotheques.ca,hostmaster@registrar-servers.com,,dmarc_agg@vali.email; re+utzjbx92pr9@dmarc.postmarkapp.com,,rejected,rejected,False,1
jam.dev,dns@cloudflare.com,,rua-dmarc@jam.dev,ruf-dmarc@jam.dev,accepted,accepted,False,5
jam7.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,1
jambase.com,dns@cloudflare.com,,dmarc_agg@vali.email,,rejected,accepted,False,7
janet.ai,dns@cloudflare.com,,adhit@janet.ai,,accepted(catch-all),accepted(catch-all),True,5
jarvi.tech,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
jasper.ai,dns@cloudflare.com,,dmarcreports@jasper.ai,,accepted,accepted,False,5
jepto.com,awsdns-hostmaster@amazon.com,,postmaster@jepto.com,postmaster@jepto.com,rejected,accepted,False,5
jibble.io,awsdns-hostmaster@amazon.com,owner@jibble.io,7e87d49537a126d56b614d92b8228163-t@dmarc.report-uri.com,,accepted(catch-all),accepted(catch-all),True,5
jobphoning.com,tech@ovh.net,,dmarc-administrateur@jobphoning.com,,rejected,accepted,False,5
jobspikr.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
joinotto.com,dns@cloudflare.com,,e5cc0ffa@dmarc.mailgun.org; c63e6669@inbox.ondmarc.com,e5cc0ffa@dmarc.mailgun.org; c63e6669@inbox.ondmarc.com,accepted(catch-all),accepted(catch-all),True,5
joinswsh.com,awsdns-hostmaster@amazon.com,,dmarc-report@joinswsh.com,dmarc-report@joinswsh.com,accepted,accepted,False,5
jointimecloud.com,dns@cloudflare.com,,dmarc@jointimecloud.com,,rejected,accepted,False,5
jollycommerce.io,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
joyn.one,support@wix.com,,,,rejected,accepted,False,5
jplug.io,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
judgmentlabs.ai,dns@cloudflare.com,,dmarc@judgmentlabs.ai,,rejected,accepted,False,2
july.com,awsdns-hostmaster@amazon.com,,dmarc@july.com,dmarc@july.com,rejected,accepted,False,5
jumpseller.com,awsdns-hostmaster@amazon.com,,re+ruijhsobghe@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
junipergenomics.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
jurny.com,dns@jomax.net,,jurny@jurny.com,,rejected,accepted,False,6
kadoa.com,hostmaster@registrar-servers.com,,,hello@kadoa.com,accepted(catch-all),accepted(catch-all),True,1
kameobikes.com,tech@ovh.net,,,,accepted(catch-all),accepted(catch-all),True,1
kapoq.com,dns@cloudflare.com,,itadmin@kapoq.com,,rejected,accepted,False,5
kapptivate.com,tech@ovh.net,,,,rejected,accepted,False,5
karmelcapital.com,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,2
kashable.com,awsdns-hostmaster@amazon.com,security@kashable.com,5f7cfc2bd4@rua.easydmarc.us; postmaster@kashable.com,5f7cfc2bd4@ruf.easydmarc.us; postmaster@kashable.com,accepted(catch-all),accepted(catch-all),True,5
katanamrp.com,dns@cloudflare.com,,0bdd9ad0f391563@rep.dmarcanalyzer.com,,accepted,rejected,False,1
katara.ai,cloud-dns-hostmaster@google.com,,,,accepted,accepted,False,5
kayzen.io,awsdns-hostmaster@amazon.com,,my_dmarc_report@kayzen.io,,rejected,accepted,False,5
keeping.com,dns@cloudflare.com,,vincent@keeping.com,vincent@keeping.com,rejected,accepted,False,5
kernel.ai,dns@cloudflare.com,,5230068e68014b5e90a8bbe8d90c656d@dmarc-reports.cloudflare.net; ymnfved4+9d785b86-60ce-4831-ad2e-2ee32daf2970@dmarceguard.com,,rejected,accepted,False,5
kertos.io,awsdns-hostmaster@amazon.com,,d33a544ad9@rua.easydmarc.eu,d33a544ad9@ruf.easydmarc.eu,rejected,rejected,False,1
kevel.com,awsdns-hostmaster@amazon.com,,ipma8z@ar.glockapps.com; 2471c57c@mxtoolbox.dmarc-report.com; ipma8z@fr.glockapps.com; 2471c57c@forensics.dmarc-report.com,,accepted,accepted,False,5
keywordsai.co,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,2
keywordtool.io,dns@cloudflare.com,,tech+dmarc@keywordtool.io,tech+dmarc@keywordtool.io,rejected,accepted,False,5
kiingo.com,azuredns-hostmaster@microsoft.com,,dmarc@kiingo.com; re+ywjrrohc9zk@dmarc.postmarkapp.com,,rejected,rejected,False,1
kime.ai,dns@cloudflare.com,,24eb64203e7e41f89cf41b686b7f28d8@dmarc-reports.cloudflare.net; team@kime.ai,,accepted(catch-all),accepted(catch-all),True,5
kinesis.org,awsdns-hostmaster@amazon.com,,re+p4h6fbaibqv@dmarc.postmarkapp.com,,accepted,accepted,False,7
kiosked.com,awsdns-hostmaster@amazon.com,,engineering@kiosked.com; c19abe33@mxtoolbox.dmarc-report.com,engineering@kiosked.com; c19abe33@forensics.dmarc-report.com,rejected,accepted,False,5
kissterra.com,dns@cloudflare.com,,,,accepted,accepted,False,5
kitabh.com,dns@cloudflare.com,,hello@kitabh.com,,accepted(catch-all),accepted(catch-all),True,3
kive.ai,dns@cloudflare.com,,,,accepted,accepted,False,5
kixie.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
klarytee.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,1
klaviyo.com,awsdns-hostmaster@amazon.com,,dmarc+rua@klaviyo.com,dmarc+ruf@klaviyo.com,accepted(catch-all),accepted(catch-all),True,7
kleer.se,hostmaster@mainloop.net,,dmarc@845ccr7h.uriports.com,dmarc@845ccr7h.uriports.com,rejected,rejected,False,1
klubi.com.br,awsdns-hostmaster@amazon.com,,seguranca@klubi.com.br,seguranca@klubi.com.br,accepted,accepted,False,5
knapsack.cloud,awsdns-hostmaster@amazon.com,,dmarc@knapsack.cloud; 8dzmg8yz88@reports.palisade.email,dmarc@knapsack.cloud,accepted,accepted,False,5
knight-solutions.com,dns@cloudflare.com,,75f14d3852ca4963bc1ea2a8a0ea43eb@dmarc-reports.cloudflare.net; internalsecurity@knight-solutions.com,securityalerts@knight-solutions.com,rejected,rejected,False,1
knock.app,dns@cloudflare.com,,dmarc-reports@knock.app; 32c73ad8ac1542e8b57c2b9188aa6515@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
knocommerce.com,hostmaster@knocommerce.com,,hello@knocommecrce.com,,accepted,accepted,False,5
knotch.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
knowledgegategroup.com,awsdns-hostmaster@amazon.com,,re+v3h7utw3suf@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
kogenta.com,azuredns-hostmaster@microsoft.com,,,,rejected,accepted,False,5
konta.com,dns@cloudflare.com,,95aaccb0a26e43dc8604b3c592960d92@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
korefocus.ai,dns@cloudflare.com,,,,rejected,rejected,False,1
kotzilla.io,hostmaster@gandi.net,,dmarc@kotzilla.io,,rejected,accepted,False,5
kourawealth.co.nz,dns@cloudflare.com,,eyfae69z@ag.au.dmarcian.com,eyfae69z@fr.au.dmarcian.com,rejected,rejected,False,1
kpicreatives.com,dns@cloudflare.com,,dmarc_rua@onsecureserver.net,,accepted(catch-all),accepted(catch-all),True,5
kredfeed.com,dns@cloudflare.com,,soporte@kredfeed.com,,rejected,accepted,False,5
kruncher.ai,azuredns-hostmaster@microsoft.com,,dmarc@kruncher.ai,dmarc@kruncher.ai,accepted(catch-all),accepted(catch-all),True,1
kscope.io,hostmaster@registrar-servers.com,,dmarcreports@kscope.io,,rejected,rejected,False,1
kubit.ai,awsdns-hostmaster@amazon.com,,aggr-dmarc@kubit.ai,forensic-dmarc@kubit.ai,accepted,accepted,False,5
kuradashi.jp,awsdns-hostmaster@amazon.com,,dmarc-reports@kuradashi.jp,,rejected,accepted,False,5
kynship.co,hostmaster@registrar-servers.com,,,,rejected,accepted,False,5
lade.de,dns@hetzner.com,,,,rejected,rejected,False,1
laferla.com.mt,dns@cloudflare.com,,admin@laferla.com.mt,,rejected,accepted,False,1
lambdatest.com,dns@cloudflare.com,,quarantine@lambdatest.com,quarantine1@lambdatest.com,accepted,accepted,False,5
landapp.com.br,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,1
landstack.co.uk,awsdns-hostmaster@amazon.com,,dmarc_reports@landstack.co.uk,,accepted,accepted,False,5
lansweeper.com,dns@cloudflare.com,,asbw3jmp@ag.eu.dmarcian.com,asbw3jmp@fr.eu.dmarcian.com,accepted,rejected,False,1
lanterne.ai,hostmaster@registrar-servers.com,,dmarc@lanterne.ai,,rejected,accepted,False,5
lasso.ai,awsdns-hostmaster@amazon.com,,re+zvmsm7189nv@dmarc.postmarkapp.com,,rejected,accepted,False,5
lasso.security,awsdns-hostmaster@amazon.com,devops@lasso.security,dmarc@lasso.security,,accepted(catch-all),accepted(catch-all),True,5
launchgood.com,awsdns-hostmaster@amazon.com,,my_dmarc_report@launchgood.com,,accepted(catch-all),accepted(catch-all),True,7
lawtrades.com,dns@jomax.net,,,,accepted(catch-all),accepted(catch-all),True,5
layer.team,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
leadfeeder.com,awsdns-hostmaster@amazon.com,,07659b1c@mxtoolbox.dmarc-report.com; dmarc@lfeeder.uriports.com,07659b1c@forensics.dmarc-report.com; dmarc@lfeeder.uriports.com,accepted(catch-all),accepted(catch-all),True,5
leanlabs.com,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,1
leanmote.com,awsdns-hostmaster@amazon.com,,alex@leanmote.com,,rejected,accepted,False,5
leanrs.com,hostmaster@registrar-servers.com,,,,rejected,rejected,False,1
legalmike.ai,hostmaster@transip.nl,,spam@legalmike.ai,spam@legalmike.ai,accepted,accepted,False,5
legroupenova.com,hostmaster@gandi.net,,dmarc@legroupenova.com,,rejected,code:-1,False,4
leonardo.ai,awsdns-hostmaster@amazon.com,,dmarc@leonardo.ai,dmarc@leonardo.ai,accepted,accepted,False,5
letterdrop.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
lev.com,awsdns-hostmaster@amazon.com,,review@lev.com,review@lev.com,accepted(catch-all),accepted(catch-all),True,1
levels.fyi,dns@cloudflare.com,,zaheer+dmarc@levels.fyi,,rejected,accepted,False,5
levelupgroup.nl,azuredns-hostmaster@microsoft.com,,dmarc46321@levelupgroup.nl; dmarc@smtpeter.com,dmarc46321@levelupgroup.nl,rejected,accepted,False,1
leverest.net,awsdns-hostmaster@amazon.com,,obroszat@leverest.net,,accepted,accepted,False,5
levno.com,awsdns-hostmaster@amazon.com,sysadmin@levno.com,dmarcreports@levno.com,,rejected,rejected,False,1
levo.ai,cloud-dns-hostmaster@google.com,,dns-admins@levo.ai,,rejected,accepted,False,5
lhdottie.com,dns@cloudflare.com,,dmarc_reports@lhdottie.com,,accepted,accepted,False,2
lickd.co,awsdns-hostmaster@amazon.com,,dmarc@lickd.co,,rejected,accepted,False,5
lightbase.co,dns@cloudflare.com,,92691d268d1441529647cd0505f89636@dmarc-reports.cloudflare.net,,rejected,accepted,False,1
lightmetrics.co,awsdns-hostmaster@amazon.com,,dmarc@lightmetrics.co,,rejected,accepted,False,5
lilt.com,cloud-dns-hostmaster@google.com,,69b07517@mxtoolbox.dmarc-report.com; dmarc@lilt.com,69b07517@forensics.dmarc-report.com; dmarc@lilt.com,accepted,accepted,False,5
