email,domain,phase,source_url,reason
security@ravenpack.com,bigdata.com,tier1-2-dns:caa_iodef,,host-not-same-domain
security@sage.com,intacct.com,security.txt,https://www.intacct.com/.well-known/security.txt,host-not-same-domain
security@solidpixels.com,redbuttonedu.cz,security.txt,https://redbuttonedu.cz/.well-known/security.txt,host-not-same-domain
security@visma.com,tripletex.no,security.txt,https://tripletex.no/.well-known/security.txt,host-not-same-domain
security@whaller.fr,whaller.com,tier1-2-dns:caa_iodef,,host-not-same-domain
soc@sage.com,intacct.com,security.txt,https://www.intacct.com/.well-known/security.txt,host-not-same-domain
square-dmarc@datafeeds.phishlabs.com,squareup.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
square-dmarc@datafeeds.phishlabs.com,squareup.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
stepan.p@gmail.com,instantdb.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
storeganise-com@app.wemonitoremail.com,storeganise.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
sumo-soc@reportsdmarc.com,sumologic.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
support@afrihost.com,99c.co.za,tier1-2-dns:soa_rname,,host-not-same-domain
support@b-m.cz,effectix.com,security.txt,https://effectix.com/security.txt,host-not-same-domain
support@banahosting.com,bold-agro.ai,tier1-2-dns:soa_rname,,host-not-same-domain
support@genial.ly,genially.com,tier1-2-dns:dmarc_ruf,,host-not-same-domain
support@mittwald.de,passcreator.com,tier1-2-dns:soa_rname,,host-not-same-domain
support@mittwald.de,tricera.energy,tier1-2-dns:soa_rname,,host-not-same-domain
support@reg365.net,incorpro.ie,tier1-2-dns:soa_rname,,host-not-same-domain
support@textexpander-recovery.com,textexpander.com,tier1-2-dns:caa_iodef,,host-not-same-domain
support@uvensys.de,meteomatics.com,tier1-2-dns:soa_rname,,host-not-same-domain
support@wrld.host,wrld.tech,security.txt,https://wrld.tech/.well-known/security.txt,host-not-same-domain
svc_dmarc@conviva.com,conviva.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
svc_dmarc@conviva.com,conviva.com,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
systemshl@o2switch.fr,watchr.ai,tier1-2-dns:soa_rname,,host-not-same-domain
tassi.javier@grupoamerica.com.ar,grupoamericainterior.com.ar,tier1-2-dns:dmarc_rua,,host-not-same-domain
team+dmarcreports@ringotel.com,ringotel.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
tech+dmarc@keywordtool.io,keywordtool.io,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
tech+dmarc@keywordtool.io,keywordtool.io,tier1-2-dns:dmarc_ruf,,contains-dmarc-or-mailgun
tech@flesk.com,wewood.eu,tier1-2-dns:soa_rname,,host-not-same-domain
tech@rrpproxy.net,gaiasuite.com,tier1-2-dns:soa_rname,,host-not-same-domain
techsupport@spryhealth.care,sprypt.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
tgdcvuwm@rua.dmarceye.com,goldwasserexchange.be,tier1-2-dns:dmarc_rua,,host-not-same-domain
theflametrooper@gmail.com,studystash.com,tier1-2-dns:dmarc_rua,,host-not-same-domain
tullie@solarmora.com,shaped.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
user@example.com,gdenergyproducts.com,security.txt,https://gdenergyproducts.com/.well-known/security.txt,host-not-same-domain
webmaster+dmarc@whaller.com,whaller.com,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
worldbox.net@rua.dmarcdkim.io,worldbox.net,tier1-2-dns:dmarc_rua,,host-not-same-domain
worldbox.net@ruf.dmarcdkim.io,worldbox.net,tier1-2-dns:dmarc_ruf,,host-not-same-domain
wwwadmin@misqm.com,moodys.com,tier1-2-dns:soa_rname,,host-not-same-domain
ymnfved4+9d785b86-60ce-4831-ad2e-2ee32daf2970@dmarceguard.com,kernel.ai,tier1-2-dns:dmarc_rua,,host-not-same-domain
your@email.com,item.app,tier1-2-dns:dmarc_rua,,host-not-same-domain
yuval@ilumex.ai,illumex.ai,tier1-2-dns:caa_iodef,,host-not-same-domain
zaheer+dmarc@levels.fyi,levels.fyi,tier1-2-dns:dmarc_rua,,contains-dmarc-or-mailgun
zone-admin@dyndns.com,brightedge.com,tier1-2-dns:soa_rname,,host-not-same-domain
