email,domain,phase,source_url
do-not-reply@prohotel-edv.de,prohotel-edv.de,tier1-2-dns:soa_rname,
do-not-reply@propup.at,propup.at,tier1-2-dns:soa_rname,
documentation@cashfree.com,cashfree.com,consensus-tier-B,https://www.cashfree.com:443/docs/help/overview
domainadmin@morningstar.com,morningstar.com,tier1-2-dns:soa_rname,
domains@zillow.com,zillow.com,tier1-2-dns:soa_rname,
domien@visiblie.com,visiblie.com,tier1-2-dns:dmarc_rua,
domien@visiblie.com,visiblie.com,C-other,https://visiblie.com/about
doug@advally.com,advally.com,tier1-2-dns:dmarc_rua,
dpa@asana.com,asana.com,consensus-tier-B,https://asana.com/privacy
dpa@saleshandy.com,saleshandy.com,consensus-tier-B,https://saleshandy.com/legal
dpo@apter.com.br,apter.com.br,consensus-tier-B,https://www.apter.com.br/
dpo@badgermapping.com,badgermapping.com,consensus-tier-B,https://www.badgermapping.com/privacy-policy/
dpo@e4k.co,e4k.co,consensus-tier-B,https://e4k.co/privacy-policy/
dpo@enapter.com,enapter.com,consensus-tier-B,https://enapter.com/en/
dpo@gaiasuite.com,gaiasuite.com,consensus-tier-B,https://www.gaiasuite.com/privacy
dpo@grasp.gg,grasp.gg,consensus-tier-B,https://grasp.gg/privacy
dpo@iasaglobal.org,iasaglobal.org,consensus-tier-B,https://www.iasaglobal.org/privacy-policy/
dpo@lookback.io,lookback.io,consensus-tier-B,https://www.lookback.com/privacy
dpo@lovable.dev,lovable.dev,consensus-tier-B,https://lovable.dev/privacy
dpo@mailkit.com,mailkit.com,consensus-tier-B,https://www.mailkit.com/about-us/contact
dpo@meisterlabs.com,meisterlabs.com,consensus-tier-B,https://www.meistertask.com/pages/privacy
dpo@nanonets.com,nanonets.com,consensus-tier-B,https://legal.nanonets.com/privacy
dpo@osome.com,osome.com,consensus-tier-B,https://osome.com/sg/privacy/
dpo@perdoo.com,perdoo.com,consensus-tier-B,https://www.perdoo.com/legal/privacy-policy
dpo@praiz.io,praiz.io,consensus-tier-B,https://www.praiz.io/privacy
dpo@predactiv.com,predactiv.com,consensus-tier-B,https://predactiv.com/privacy-policy/
dpo@propush.me,propush.me,consensus-tier-B,https://propush.me/privacy
dpo@razorpay.com,razorpay.com,consensus-tier-B,https://razorpay.com/terms/
dpo@richpanel.com,richpanel.com,consensus-tier-B,https://www.richpanel.com/security
dpo@roundtreasury.com,roundtreasury.com,consensus-tier-B,https://www.roundtreasury.com/legal/privacy-policy
dpo@sanity.io,sanity.io,consensus-tier-B,https://www.sanity.io/contact
dpo@sharethis.com,sharethis.com,consensus-tier-B,https://sharethis.com/privacy/
dpo@sopro.io,sopro.io,consensus-tier-B,https://sopro.io/legal/
dpo@sproutsocial.com,sproutsocial.com,consensus-tier-B,https://sproutsocial.com/legal/
dpo@stripe.com,stripe.com,consensus-tier-B,https://stripe.com/privacy
dpo@tickadoo.com,tickadoo.com,consensus-tier-B,https://www.tickadoo.com/privacy
dpo@unifiqueinvest.com.br,unifiqueinvest.com.br,consensus-tier-B,https://www.unifiqueinvest.com.br/privacy
dr@preppr.ai,preppr.ai,consensus-tier-B,https://preppr.ai/contact
driveri@netradyne.com,netradyne.com,consensus-tier-B,https://www.netradyne.com/company/contact
drivers@curri.com,curri.com,consensus-tier-B,https://www.curri.com/contact
dsa-contact@lovable.dev,lovable.dev,consensus-tier-B,https://lovable.dev/terms
duch@8m.eu,8m.eu,consensus-tier-B,https://8m.eu/
duskova@8m.eu,8m.eu,consensus-tier-B,https://8m.eu/
dylan.cowman@dotter.me,dotter.me,tier1-2-dns:dmarc_rua,
dylan.cowman@dotter.me,dotter.me,tier1-2-dns:dmarc_ruf,
dylan@cuure.com,cuure.com,tier1-2-dns:dmarc_rua,
educatiion@amityage.com,amityage.com,consensus-tier-B,https://www.amityage.com/contact
education@amityage.com,amityage.com,consensus-tier-B,https://www.amityage.com/contact
elena@eunice.ai,eunice.ai,consensus-tier-B,https://eunice.ai/
elisa.clerici@pricehubble.com,pricehubble.com,C-other,https://pricehubble.com/contact
ella.nystrom@nocfo.io,nocfo.io,consensus-tier-B,https://www.nocfo.io/fi/contact
email@cuure.com,cuure.com,consensus-tier-B,https://cuure.com/en
email@seltz.ai,seltz.ai,consensus-tier-B,https://seltz.ai/
emailreports@frictionlessit.net,frictionlessit.net,tier1-2-dns:dmarc_rua,
emailreports@frictionlessit.net,frictionlessit.net,tier1-2-dns:dmarc_ruf,
emails@atominvest.co,atominvest.co,tier1-2-dns:dmarc_rua,
emailsecgroup@truckstop.com,truckstop.com,tier1-2-dns:dmarc_rua,
emeasales@recurly.com,recurly.com,C-gen,https://recurly.com/contact-us
emma@wheeltheworld.com,wheeltheworld.com,consensus-tier-B,https://wheeltheworld.com/
eng_auto_reports@artblocks.io,artblocks.io,tier1-2-dns:dmarc_rua,
engage@vela.partners,vela.partners,consensus-tier-B,https://vela.partners/
engineering@fonzi.ai,fonzi.ai,tier1-2-dns:caa_iodef,
engineering@kiosked.com,kiosked.com,tier1-2-dns:dmarc_rua,
engineering@kiosked.com,kiosked.com,tier1-2-dns:dmarc_ruf,
engineering@supademo.com,supademo.com,consensus-tier-B,https://supademo.com/bug-bounty
enquiries@millow.co,millow.co,consensus-tier-B,https://www.millow.co/contact
enshift-at@enshift.com,enshift.com,consensus-tier-B,https://www.enshift.com/
enterprise@blazesql.com,blazesql.com,consensus-tier-B,https://www.blazesql.com/privacy
epresentative@predactiv.com,predactiv.com,consensus-tier-B,https://predactiv.com/privacy-policy/
eran@singular.net,singular.net,consensus-tier-B,https://www.singular.net/terms/
erica@alpic.ai,alpic.ai,C-other,https://alpic.ai/about
erik@glede.app,glede.app,consensus-tier-B,https://send.glede.app/terms
erik@plotline.so,plotline.so,tier1-2-dns:dmarc_rua,
erik@plotline.so,plotline.so,tier1-2-dns:dmarc_ruf,
ernandes@grupovelas.com.br,grupovelas.com.br,tier1-2-dns:dmarc_rua,
estimation@groupesignalisation.ca,groupesignalisation.ca,consensus-tier-B,https://groupesignalisation.ca/
eurep@calendly.com,calendly.com,consensus-tier-B,https://calendly.com/legal/privacy-notice
eurep@nativo.com,nativo.com,consensus-tier-B,https://ads.life360.com/
eurequest@mabl.com,mabl.com,consensus-tier-B,https://www.mabl.com/privacy
europe@giatecscientific.com,giatecscientific.com,consensus-tier-B,https://www.giatecscientific.com/contact/
evascov@kevel.com,kevel.com,consensus-tier-B,https://www.kevel.com/
event_inquiry@msci.com,msci.com,consensus-tier-B,https://www.msci.com/
events@grafana.com,grafana.com,C-other,https://grafana.com/about
everyone@are.na,are.na,C-other,https://are.na/about
eyebeams@crossbeam.com,crossbeam.com,tier1-2-dns:caa_iodef,
ezahariev@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_rua,
ezahariev@caisgroup.com,caisgroup.com,tier1-2-dns:dmarc_ruf,
ezequiel.lopes@quotech.io,quotech.io,consensus-tier-B,https://quotech.io/
f.scuppa@octorate.com,octorate.com,tier1-2-dns:soa_rname,
fbl@esputnik.com,esputnik.com,tier1-2-dns:dmarc_rua,
feedback@58pic.com,58pic.com,consensus-tier-B,https://www.58pic.com/
feedback@maestrolabs.com,maestrolabs.com,consensus-tier-B,https://www.maestrolabs.com/terms
feedback@silabs.com,silabs.com,consensus-tier-B,https://www.silabs.com/
feedback@thetappingsolution.com,thetappingsolution.com,consensus-tier-B,https://legacy.thetappingsolution.com/contact/
felipe@demola.net,demola.net,consensus-tier-B,https://www.demola.net/contact
fer@limbomusic.com,limbomusic.com,tier1-2-dns:dmarc_rua,
filip.belakon@shakebugs.com,shakebugs.com,tier1-2-dns:dmarc_rua,
filip.belakon@shakebugs.com,shakebugs.com,tier1-2-dns:dmarc_ruf,
finance.helpdesk@scientist.com,scientist.com,consensus-tier-B,https://www.scientist.com/contact
finance@go1.com,go1.com,consensus-tier-B,https://www.go1.com/contact-us
finance@paytrail.com,paytrail.com,C-other,https://paytrail.com/contact
first.lastname@zefram.com,zefram.com,consensus-tier-B,https://zefram.com/privacy
fleur@dj.studio,dj.studio,consensus-tier-B,https://dj.studio/contact
florian@listenlabs.ai,listenlabs.ai,consensus-tier-B,https://listenlabs.ai/privacy
forensic@sync.so,sync.so,tier1-2-dns:dmarc_ruf,
forensicreports@owlvc.com,owlvc.com,tier1-2-dns:dmarc_ruf,
founders@4degrees.ai,4degrees.ai,tier1-2-dns:dmarc_rua,
founders@4degrees.ai,4degrees.ai,tier1-2-dns:dmarc_ruf,
founders@armature.tech,armature.tech,consensus-tier-B,https://armature.tech/
founders@asteroid.ai,asteroid.ai,consensus-tier-B,https://asteroid.ai/terms/
founders@instantdb.com,instantdb.com,C-other,https://instantdb.com/about
founders@manufact.com,manufact.com,consensus-tier-B,https://manufact.com/contact
founders@openfunnel.dev,openfunnel.dev,consensus-tier-B,https://openfunnel.dev/
founders@tryscott.ai,tryscott.ai,consensus-tier-B,https://www.tryscott.ai/
fred@alpic.ai,alpic.ai,C-other,https://alpic.ai/about
fred@fireflies.ai,fireflies.ai,consensus-tier-B,https://fireflies.ai/
friends@shakebugs.com,shakebugs.com,consensus-tier-B,https://www.shakebugs.com/privacy/
fs@amityage.com,amityage.com,consensus-tier-B,https://www.amityage.com/contact
gardet@changdobels.se,changdobels.se,consensus-tier-B,https://changdobels.se/
gauthier.henroz@chift.eu,chift.eu,tier1-2-dns:dmarc_rua,
gdpr@demola.net,demola.net,consensus-tier-B,https://www.demola.net/privacy
gdpr@ontraport.com,ontraport.com,consensus-tier-B,https://ontraport.com/legal
gdpr@thetappingsolution.com,thetappingsolution.com,consensus-tier-B,https://legacy.thetappingsolution.com/privacy-policy/
general.inquiries@ovintiv.com,ovintiv.com,consensus-tier-B,https://www.ovintiv.com/contact-us/
get-started@workpath.com,workpath.com,consensus-tier-B,https://www.workpath.com/
getstarted@fairly.com,fairly.com,consensus-tier-B,https://www.fairly.com/
gilles@visiblie.com,visiblie.com,tier1-2-dns:dmarc_rua,
gilles@visiblie.com,visiblie.com,tier1-2-dns:dmarc_ruf,
gilles@visiblie.com,visiblie.com,C-other,https://visiblie.com/about
gita@lokalise.com,lokalise.com,consensus-tier-B,https://lokalise.com/
gm@spredo.io,spredo.io,consensus-tier-B,https://www.spredo.io/
goku@viasocket.com,viasocket.com,consensus-tier-B,https://viasocket.com/
google@peq.ai,peq.ai,consensus-tier-B,https://peq.ai/
gr@clinicadoleite.com.br,clinicadoleite.com.br,consensus-tier-B,https://www.clinicadoleite.com.br/
grc@grafana.com,grafana.com,tier1-2-dns:dmarc_rua,
grc@grafana.com,grafana.com,tier1-2-dns:dmarc_ruf,
grgrayban@bei-us.com,bei-us.com,tier1-2-dns:soa_rname,
grievance@cuemath.com,cuemath.com,consensus-tier-B,https://www.cuemath.com/terms/
grievance@rupeezy.in,rupeezy.in,consensus-tier-B,https://rupeezy.in/
guillaume@quotech.io,quotech.io,consensus-tier-B,https://quotech.io/
gyanesh@rupeezy.in,rupeezy.in,consensus-tier-B,https://rupeezy.in/
hamilton@rubix.nz,rubix.nz,consensus-tier-B,https://rubix.nz/
harry@cleanhealth.edu.au,cleanhealth.edu.au,tier1-2-dns:dmarc_rua,
harry@cleanhealth.edu.au,cleanhealth.edu.au,tier1-2-dns:dmarc_ruf,
heather.hayward@sopro.io,sopro.io,consensus-tier-B,https://sopro.io/company/contact-us/
heidi.jonas@sproutsocial.com,sproutsocial.com,consensus-tier-B,https://sproutsocial.com/legal/
heikku@demola.net,demola.net,consensus-tier-B,https://www.demola.net/contact
hello.berlin@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.frankfurt@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.kl@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.london@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.madrid@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.malaga@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.manchester@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.nyc@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.paris@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.sf@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello.stockholm@gpbullhound.com,gpbullhound.com,C-gen,https://gpbullhound.com/about
hello@adologyai.com,adologyai.com,consensus-tier-B,https://adologyai.com/
hello@airframe.ai,airframe.ai,consensus-tier-B,https://www.airframe.ai/
hello@altuspower.com,altuspower.com,consensus-tier-B,https://www.altuspower.com/contact
hello@amass.tech,amass.tech,consensus-tier-B,https://amass.tech/contact
hello@amityage.com,amityage.com,consensus-tier-B,https://www.amityage.com/
hello@ammp.io,ammp.io,consensus-tier-B,https://www.ammp.io/
hello@and.com,and.com,consensus-tier-B,https://and.com/
hello@ando.so,ando.so,tier1-2-dns:dmarc_rua,
hello@apify.com,apify.com,consensus-tier-B,https://apify.com/contact
hello@babyjourney.se,babyjourney.se,consensus-tier-B,https://babyjourney.se/
hello@backyardbrains.com,backyardbrains.com,consensus-tier-B,https://backyardbrains.com/pages/about
hello@betterleap.com,betterleap.com,consensus-tier-B,https://betterleap.com/
hello@betterstack.com,betterstack.com,consensus-tier-B,https://betterstack.com/
hello@bonafide.ai,bonafide.ai,consensus-tier-B,https://bonafide.ai/contact
hello@bonuz.market,bonuz.market,consensus-tier-B,https://bonuz.market/contact-us
hello@buffer.com,buffer.com,consensus-tier-B,https://buffer.com/legal
hello@builders.studio,builders.studio,consensus-tier-B,https://builders.studio/contact
hello@checkr.com,checkr.com,consensus-tier-B,https://checkr.com/legal/privacy-policy
hello@chowdeck.com,chowdeck.com,consensus-tier-B,https://chowdeck.com/contact
hello@clarify.io,clarify.io,consensus-tier-B,https://www.clarify.io/
hello@clerk.chat,clerk.chat,consensus-tier-B,https://clerk.chat/security/
hello@copilot.money,copilot.money,consensus-tier-B,https://www.copilot.money/
hello@creatordb.app,creatordb.app,consensus-tier-B,https://creatordb.app/
hello@cubesoftware.com,cubesoftware.com,consensus-tier-B,https://www.cubesoftware.com/
hello@customily.com,customily.com,consensus-tier-B,https://www.customily.com/
hello@daloopa.com,daloopa.com,consensus-tier-B,https://daloopa.com/
hello@doit.com,doit.com,consensus-tier-B,https://www.doit.com/contact
hello@doola.com,doola.com,consensus-tier-B,https://www.doola.com/terms-of-service/
hello@ellipsend.com,ellipsend.com,consensus-tier-B,https://ellipsend.com/
hello@engrate.io,engrate.io,consensus-tier-B,https://engrate.io/
hello@enshift.com,enshift.com,consensus-tier-B,https://www.enshift.com/
hello@everestlabs.ai,everestlabs.ai,consensus-tier-B,https://www.everestlabs.ai/
hello@exa.ai,exa.ai,consensus-tier-B,https://exa.ai/assets/Exa_Labs_Terms_of_Service.pdf
hello@findable.ai,findable.ai,consensus-tier-B,https://www.findable.ai/en/
hello@firebird.ai,firebird.ai,consensus-tier-B,https://firebird.ai/
hello@flashvote.com,flashvote.com,consensus-tier-B,https://www.flashvote.com/contact
hello@flotiq.com,flotiq.com,tier1-2-dns:dmarc_rua,
hello@fonzi.ai,fonzi.ai,consensus-tier-B,https://fonzi.ai/
hello@founderplus.id,founderplus.id,consensus-tier-B,https://founderplus.id/
hello@futuresearch.ai,futuresearch.ai,consensus-tier-B,https://futuresearch.ai/
hello@futuresnoops.com,futuresnoops.com,consensus-tier-B,https://www.futuresnoops.com/en
hello@getpalm.com,getpalm.com,consensus-tier-B,https://www.getpalm.com:443/
hello@gotobeat.com,gotobeat.com,consensus-tier-B,https://gotobeat.com/
hello@growthfactor.ai,growthfactor.ai,consensus-tier-B,https://www.growthfactor.ai/
hello@happycog.com,happycog.com,consensus-tier-B,https://www.happycog.com/
hello@hivecpq.com,hivecpq.com,consensus-tier-B,https://hivecpq.com/en
hello@hoicko.ai,hoicko.ai,consensus-tier-B,https://hoicko.ai/
hello@houseamp.com,houseamp.com,consensus-tier-B,https://www.houseamp.com/
hello@hyperline.co,hyperline.co,consensus-tier-B,https://www.hyperline.co/
hello@iamota.com,iamota.com,consensus-tier-B,https://www.iamota.com/
hello@icustomer.ai,icustomer.ai,C-gen,https://icustomer.ai/contact
hello@imperium.uk,imperium.uk,consensus-tier-B,https://imperium.uk/
hello@influee.co,influee.co,consensus-tier-B,https://influee.co/
hello@inki.tech,inki.tech,consensus-tier-B,https://inki.tech/
hello@instantdb.com,instantdb.com,C-gen,https://instantdb.com/about
hello@instrumentl.com,instrumentl.com,consensus-tier-B,https://www.instrumentl.com/
hello@intentwise.com,intentwise.com,consensus-tier-B,https://www.intentwise.com/contact
hello@interlockgtm.com,interlockgtm.com,consensus-tier-B,https://www.interlockgtm.com/
hello@jam.dev,jam.dev,consensus-tier-B,https://jam.dev/privacy
hello@joinotto.com,joinotto.com,consensus-tier-B,https://joinotto.com/
hello@jplug.io,jplug.io,consensus-tier-B,https://jplug.io/
hello@kadoa.com,kadoa.com,tier1-2-dns:dmarc_ruf,
hello@kapptivate.com,kapptivate.com,consensus-tier-B,https://www.kapptivate.com/
hello@katara.ai,katara.ai,consensus-tier-B,https://katara.ai/
hello@kertos.io,kertos.io,consensus-tier-B,https://www.kertos.io/en
hello@kitabh.com,kitabh.com,tier1-2-dns:dmarc_rua,
hello@knapsack.cloud,knapsack.cloud,consensus-tier-B,https://www.knapsack.cloud/
hello@knocommerce.com,knocommerce.com,consensus-tier-B,https://knocommerce.com/
hello@kogenta.com,kogenta.com,consensus-tier-B,https://www.kogenta.com/
hello@kpicreatives.com,kpicreatives.com,consensus-tier-B,https://www.kpicreatives.com/contact
hello@levels.fyi,levels.fyi,consensus-tier-B,https://www.levels.fyi/
hello@linear.app,linear.app,consensus-tier-B,https://linear.app/contact
hello@liverem.com,liverem.com,tier1-2-dns:dmarc_rua,
hello@lokalise.com,lokalise.com,consensus-tier-B,https://lokalise.com/terms/
hello@lumar.io,lumar.io,consensus-tier-B,https://www.lumar.io/contact/
hello@matik.io,matik.io,consensus-tier-B,https://www.matik.io/
hello@maxhealth.tech,maxhealth.tech,consensus-tier-B,https://maxhealth.tech/
hello@meetgeek.ai,meetgeek.ai,consensus-tier-B,https://meetgeek.ai/
