domain,email,tier,tier_label
globalmacit.com,sales@globalmacit.com,S10,Sales / marketing / press
glowtify.com,abuse@glowtify.com,S3,Abuse / trust / safety
glowtify.com,hey@glowtify.com,S9,Generic info / contact
go1.com,security@go1.com,S2,Security
goalfy.com.br,abuse@goalfy.com.br,S3,Abuse / trust / safety
gocardless.com,help@gocardless.com,S8,Support / help
gocardless.com,vuln-disc@gocardless.com,S0
goconsensus.com,security@goconsensus.com,S2,Security
goconsensus.com,abuse@goconsensus.com,S3,Abuse / trust / safety
goconsensus.com,privacy@goconsensus.com,S4,Privacy / DPO / GDPR
goconsensus.com,legal@goconsensus.com,S5,Legal / compliance
goconsensus.com,clientsuccess@goconsensus.com,Sx-d,Other / mixed
gocsm.com,info@gocsm.com,S9,Generic info / contact
goextrovert.com,abuse@goextrovert.com,S3,Abuse / trust / safety
goextrovert.com,support@goextrovert.com,S8,Support / help
goextrovert.com,privacy@goextrovert.com,S4,Privacy / DPO / GDPR
goflink.com,it-security@goflink.com,S2,Security
goideally.com,hello@ideally.com,S8
goldfishads.com,abuse@goldfishads.com,S3,Abuse / trust / safety
goldfishads.com,info@goldfishads.com,S9,Generic info / contact
goldwasserexchange.be,security@goldwasserexchange.be,S2,Security
gomining.com,abuse@gomining.com,S3,Abuse / trust / safety
gomining.com,noreply@gomining.com,Sx-b,Single-word local
gong.io,sales@gong.io,S10,Sales / marketing / press
goodfin.com,dmarc-reports@goodfin.com,Sx-c,DMARC reporting
goodwatercap.com,info@goodwatercap.com,S9,Generic info / contact
gopitcrew.com,support@gopitcrew.com,S8,Support / help
gothru.co,abuse@gothru.co,S3,Abuse / trust / safety
gothru.co,support@gothru.co,S8,Support / help
gothru.co,info@gothru.co,S9,Generic info / contact
gotobeat.com,security@gotobeat.com,S2,Security
gotobeat.com,hello@gotobeat.com,S9,Generic info / contact
gowindmill.com,abuse@gowindmill.com,S3,Abuse / trust / safety
gowindmill.com,support@gowindmill.com,S8,Support / help
gpbullhound.com,security@gpbullhound.com,S2,Security
gpbullhound.com,abuse@gpbullhound.com,S3,Abuse / trust / safety
gpbullhound.com,hello.berlin@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.frankfurt@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.kl@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.london@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.madrid@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.malaga@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.manchester@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.nyc@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.paris@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.sf@gpbullhound.com,S9,Generic info / contact
gpbullhound.com,hello.stockholm@gpbullhound.com,S9,Generic info / contact
grafana.com,info@grafana.com,S9,Generic info / contact
grafana.com,events@grafana.com,Sx-b,Single-word local
grafana.com,grc@grafana.com,Sx-b,Single-word local
grapelaw.com,info@grapelaw.com,S9,Generic info / contact
grasp.gg,dpo@grasp.gg,S4,Privacy / DPO / GDPR
grasp.gg,privacy@grasp.gg,S4,Privacy / DPO / GDPR
grasp.study,abuse@grasp.study,S3,Abuse / trust / safety
grasp.study,support@grasp.study,S8,Support / help
grasp.study,privacy@grasp.study,S4,Privacy / DPO / GDPR
gravl.io,abuse@gravl.io,S3,Abuse / trust / safety
green-api.com,support@green-api.com,S8,Support / help
greenhawk.co.nz,kiaora@greenhawk.co.nz,Sx-b,Single-word local
greenhawk.co.nz,mailadmin@greenhawk.co.nz,Sx-b,Single-word local
greenstreet.com,security@greenstreet.com,S2,Security
greenstreet.com,clientsupport@greenstreet.com,S8,Support / help
greenstreet.com,compliance@greenstreet.com,S5,Legal / compliance
gridium.com,dmarcreports@gridium.com,Sx-c,DMARC reporting
groupesignalisation.ca,abuse@groupesignalisation.ca,S3,Abuse / trust / safety
groupesignalisation.ca,estimation@groupesignalisation.ca,Sx-b,Single-word local
grove.co,support@grove.co,S8,Support / help
growhouse.co,abuse@growhouse.co,S3,Abuse / trust / safety
growthfactor.ai,security@growthfactor.ai,S2,Security
growthfactor.ai,abuse@growthfactor.ai,S3,Abuse / trust / safety
growthfactor.ai,hello@growthfactor.ai,S9,Generic info / contact
growthkitchen.co,abuse@growthkitchen.co,S3,Abuse / trust / safety
growthkitchen.co,support@growthkitchen.co,S8,Support / help
growthkitchen.co,info@growthkitchen.co,S9,Generic info / contact
grupoamericainterior.com.ar,abuse@grupoamericainterior.com.ar,S3,Abuse / trust / safety
grupoeon.com.ar,soporte@grupoeon.com.ar,Sx-b,Single-word local
grupovelas.com.br,abuse@grupovelas.com.br,S3,Abuse / trust / safety
grupovelas.com.br,comercial@grupovelas.com.br,Sx-b,Single-word local
grupovelas.com.br,ernandes@grupovelas.com.br,Sx-b,Single-word local
gxl.ai,abuse@gxl.ai,S3,Abuse / trust / safety
gxl.ai,so_interlaced@gxl.ai,Sx-a,Real-person name
gyramais.com.br,abuse@gyramais.com.br,S3,Abuse / trust / safety
gyramais.com.br,contato@gyramais.com.br,Sx-b,Single-word local
hackle.io,security@hackle.io,S2,Security
hackle.io,abuse@hackle.io,S3,Abuse / trust / safety
hackle.io,support@hackle.io,S8,Support / help
hadrian.io,security@hadrian.io,S2,Security
hadrian.io,privacy@hadrian.io,S4,Privacy / DPO / GDPR
haiku.fr,security@haiku.fr,S2,Security
haiku.fr,abuse@haiku.fr,S3,Abuse / trust / safety
haiku.fr,service@haiku.fr,S8,Support / help
halfmoonempanadas.com,info@halfmoonempanadas.com,S9,Generic info / contact
haloai.co.id,abuse@haloai.co.id,S3,Abuse / trust / safety
haloai.co.id,support@haloai.co.id,S8,Support / help
handwrytten.com,security@handwrytten.com,S2,Security
handwrytten.com,contact@handwrytten.com,S9,Generic info / contact
handy.la,hola@handy.la,S9,Generic info / contact
happycog.com,hello@happycog.com,S9,Generic info / contact
harness.io,security@harness.io,S2,Security
harness.io,privacy@harness.io,S4,Privacy / DPO / GDPR
harness.io,legalnotices@harness.io,S5,Legal / compliance
hbflavor.com,dmarc@hbflavor.com,Sx-c,DMARC reporting
headlight.co,security@headlight.co,S2,Security
headlight.co,abuse@headlight.co,S3,Abuse / trust / safety
headlight.co,contact@headlight.co,S9,Generic info / contact
healthkey.health,abuse@healthkey.health,S3,Abuse / trust / safety
healthkey.health,info@healthkey.health,S9,Generic info / contact
hectorai.live,abuse@hectorai.live,S3,Abuse / trust / safety
hellobonsai.com,abuse@hellobonsai.com,S3,Abuse / trust / safety
hellobonsai.com,support@hellobonsai.com,S8,Support / help
hellodarwin.com,info@hellodarwin.com,S9,Generic info / contact
hellodarwin.com,clients@hellodarwin.com,Sx-b,Single-word local
helmer.app,abuse@helmer.app,S3,Abuse / trust / safety
helmer.app,contact@helmer.app,S9,Generic info / contact
heroku.com,security@heroku.com,S2,Security
heroku.com,abuse@heroku.com,S3,Abuse / trust / safety
heroku.com,bugbountymanager@salesforce.com,S0
hex.inc,abuse@hex.inc,S3,Abuse / trust / safety
hex.inc,hey@hex.inc,S9,Generic info / contact
heybloome.com,abuse@heybloome.com,S3,Abuse / trust / safety
heybloome.com,citas@heybloome.com,Sx-b,Single-word local
heyflow.com,security@heyflow.com,S2,Security
heyflow.com,abuse@heyflow.com,S3,Abuse / trust / safety
heygen.com,security@heygen.com,S2,Security
heygen.com,support@heygen.com,S8,Support / help
heygen.com,contact@heygen.com,S9,Generic info / contact
heygen.com,privacy@heygen.com,S4,Privacy / DPO / GDPR
heymantle.com,security@heymantle.com,S2,Security
heymantle.com,abuse@heymantle.com,S3,Abuse / trust / safety
heymantle.com,legal@heymantle.com,S5,Legal / compliance
heymarvin.com,security@heymarvin.com,S2,Security
heymarvin.com,abuse@heymarvin.com,S3,Abuse / trust / safety
heymarvin.com,support@heymarvin.com,S8,Support / help
heymarvin.com,hi@heymarvin.com,S9,Generic info / contact
heymarvin.com,privacy@heymarvin.com,S4,Privacy / DPO / GDPR
heymarvin.com,adit@heymarvin.com,Sx-b,Single-word local
hfsresearch.com,support@hfsresearch.com,S8,Support / help
higgsfield.ai,security@higgsfield.ai,S2,Security
higgsfield.ai,support@higgsfield.ai,S8,Support / help
highspot.com,security@highspot.com,S2,Security
highspot.com,abuse@highspot.com,S3,Abuse / trust / safety
highspot.com,help@highspot.com,S8,Support / help
highspot.com,privacy@highspot.com,S4,Privacy / DPO / GDPR
highspot.com,legal@highspot.com,S5,Legal / compliance
himalayas.app,abuse@himalayas.app,S3,Abuse / trust / safety
himalayas.app,hi@himalayas.app,S9,Generic info / contact
himodus.com,security@himodus.com,S2,Security
himodus.com,abuse@himodus.com,S3,Abuse / trust / safety
himodus.com,connor@himodus.com,Sx-b,Single-word local
hirenimbus.com,abuse@hirenimbus.com,S3,Abuse / trust / safety
hivecpq.com,abuse@hivecpq.com,S3,Abuse / trust / safety
hivecpq.com,hello@hivecpq.com,S9,Generic info / contact
hivecpq.com,info@hivecpq.com,S9,Generic info / contact
hoicko.ai,hello@hoicko.ai,S9,Generic info / contact
holidu.com,security@holidu.com,S2,Security
holland1916.com,saleshnp@holland1916.com,S10,Sales / marketing / press
homeric.ai,info@homeric.ai,S9,Generic info / contact
honor.education,dmarc-reports@honor.education,Sx-c,DMARC reporting
hortitec.es,abuse@hortitec.es,S3,Abuse / trust / safety
hortitec.es,info@hortitec.es,S9,Generic info / contact
hortitec.es,apv@hortitec.es,Sx-b,Single-word local
hospitable.com,security@hospitable.com,S2,Security
hospitable.com,abuse@hospitable.com,S3,Abuse / trust / safety
hostingb2b.com,abuse@hostingb2b.com,S3,Abuse / trust / safety
houseamp.com,support@houseamp.com,S8,Support / help
houseamp.com,hello@houseamp.com,S9,Generic info / contact
howz.com,abuse@howz.com,S3,Abuse / trust / safety
howz.com,info@howz.com,S9,Generic info / contact
hri-research.org,info@hri-research.org,S9,Generic info / contact
hsa.org.ua,info@hsa.org.ua,S9,Generic info / contact
hsa.org.ua,info@org.ua,S9,Generic info / contact
hubbl.com,dmarc-afrf@hubbl.com,Sx-c,DMARC reporting
hubbl.com,dmarc-agg@hubbl.com,Sx-c,DMARC reporting
hubspot.com,security-notifications@hubspot.com,S2,Security
hubspot.com,privacy@hubspot.com,S4,Privacy / DPO / GDPR
hubstaff.com,security@hubstaff.com,S2,Security
hubstaff.com,support@hubstaff.com,S8,Support / help
hubstaff.com,privacy@hubstaff.com,S4,Privacy / DPO / GDPR
humaans.io,security@humaans.io,S2,Security
humaans.io,abuse@humaans.io,S3,Abuse / trust / safety
humaans.io,team@humaans.io,S9,Generic info / contact
humaans.io,privacy@humaans.io,S4,Privacy / DPO / GDPR
humanic.ai,privacy@humanic.ai,S4,Privacy / DPO / GDPR
hundredx.com,security@hundredx.com,S2,Security
hunt.io,abuse@hunt.io,S3,Abuse / trust / safety
hushh.ai,one@hushh.ai,Sx-b,Single-word local
hushh.ai,stories@hushh.ai,Sx-b,Single-word local
hushh.ai,accessibility@hushh.ai,Sx-d,Other / mixed
hvakr.com,abuse@hvakr.com,S3,Abuse / trust / safety
hvakr.com,support@hvakr.com,S8,Support / help
hvakr.com,privacy@hvakr.com,S4,Privacy / DPO / GDPR
hypercore.ai,abuse@hypercore.ai,S3,Abuse / trust / safety
hypercore.ai,support@hypercore.ai,S8,Support / help
hypercore.ai,contact@hypercore.ai,S9,Generic info / contact
hyperline.co,security@hyperline.co,S2,Security
hyperline.co,abuse@hyperline.co,S3,Abuse / trust / safety
hyperline.co,hello@hyperline.co,S9,Generic info / contact
i-glocal.com,info@i-glocal.com,S9,Generic info / contact
iamota.com,abuse@iamota.com,S3,Abuse / trust / safety
iamota.com,hello@iamota.com,S9,Generic info / contact
iamota.com,privacy@iamota.com,S4,Privacy / DPO / GDPR
iasaglobal.org,contactus@iasaglobal.org,S9,Generic info / contact
iasaglobal.org,dpo@iasaglobal.org,S4,Privacy / DPO / GDPR
icebreaker.xyz,privacy@icebreaker.xyz,S4
icepanel.io,mail@icepanel.io,Sx-b,Single-word local
icmarkets.com,dmarcreports@icmarkets.com,Sx-c,DMARC reporting
icustomer.ai,abuse@icustomer.ai,S3,Abuse / trust / safety
icustomer.ai,hello@icustomer.ai,S9,Generic info / contact
icustomer.ai,info@icustomer.ai,S9,Generic info / contact
icustomer.ai,jiten@icustomer.ai,Sx-b,Single-word local
idc.com,security@idc.com,S2,Security
idc.com,abuse@idc.com,S3,Abuse / trust / safety
idc.com,idc_support@idc.com,S8,Support / help
idc.com,jp_support@idc.com,S8,Support / help
idc.com,permissions@idc.com,Sx-b,Single-word local
idealo.com,abuse@idealo.com,S3,Abuse / trust / safety
ideogram.ai,security@ideogram.ai,S2,Security
ideogram.ai,abuse@ideogram.ai,S3,Abuse / trust / safety
ifcroofing.com,info@ifcroofing.com,S9,Generic info / contact
iggnita.com,info@iggnita.com,S9,Generic info / contact
ihrdc.com,dataprivacy@ihrdc.com,S4
illumex.ai,abuse@illumex.ai,S3,Abuse / trust / safety
ilogs.systems,infrastructure@ilogs.systems,Sx-d,Other / mixed
imagine.art,abuse@imagine.art,S3,Abuse / trust / safety
imax.com,emaildmarc@imax.com,Sx-c,DMARC reporting
imperium.uk,hello@imperium.uk,S9,Generic info / contact
inboxally.com,abuse@inboxally.com,S3,Abuse / trust / safety
inboxally.com,support@inboxally.com,S8,Support / help
inboxally.com,privacy@inboxally.com,S4,Privacy / DPO / GDPR
inboxkit.com,abuse@inboxkit.com,S3,Abuse / trust / safety
inboxkit.com,support@inboxkit.com,S8,Support / help
incident.io,security@incident.io,S2,Security
incident.io,support@incident.io,S8,Support / help
incident.io,legal@incident.io,S5,Legal / compliance
incomaker.com,support@incomaker.com,S8
incorpro.ie,abuse@incorpro.ie,S3,Abuse / trust / safety
incorpro.ie,info@incorpro.ie,S9,Generic info / contact
incube8.sg,abuse@incube8.sg,S3,Abuse / trust / safety
indelible.co.nz,info@indelible.co.nz,S9
inderes.com,security@inderes.com,S2,Security
indicaonline.com,security@indicaonline.com,S2,Security
indicaonline.com,abuse@indicaonline.com,S3,Abuse / trust / safety
indicaonline.com,support@indicaonline.com,S8,Support / help
indmoney.com,security@indmoney.com,S2,Security
indmoney.com,abuse@indmoney.com,S3,Abuse / trust / safety
infakt.pl,bugbounty@infakt.pl,S0,Bug bounty / VDP
infakt.pl,info@infakt.pl,S9,Generic info / contact
infillion.com,security@infillion.com,S2,Security
infillion.com,abuse@infillion.com,S3,Abuse / trust / safety
inflection.io,security@inflection.io,S2,Security
inflection.io,abuse@inflection.io,S3,Abuse / trust / safety
inflection.io,support@inflection.io,S8,Support / help
inflection.io,report@inflection.io,S6,Reports / feedback
influee.co,abuse@influee.co,S3,Abuse / trust / safety
influee.co,hello@influee.co,S9,Generic info / contact
influee.co,legal@influee.co,S5,Legal / compliance
influx.com,security@influx.com,S2,Security
influx.com,abuse@influx.com,S3,Abuse / trust / safety
infrasure.ai,abuse@infrasure.ai,S3,Abuse / trust / safety
infrasure.ai,info@infrasure.ai,S9,Generic info / contact
ingenious.build,security@ingenious.build,S2,Security
ingenious.build,abuse@ingenious.build,S3,Abuse / trust / safety
ingenious.build,legal@ingenious.build,S5,Legal / compliance
ingenious.build,devops@ingenious.build,S7,Admin / postmaster
ingest.ai,abuse@ingest.ai,S3,Abuse / trust / safety
ingest.ai,daniel@ingest.ai,Sx-b,Single-word local
inistate.com,inistatedemosession@inistate.com,Sx-d,Other / mixed
inki.tech,security@inki.tech,S2,Security
inki.tech,service@inki.tech,S8,Support / help
inki.tech,support@inki.tech,S8,Support / help
inki.tech,hello@inki.tech,S9,Generic info / contact
insided.com,security@insided.com,S2,Security
insided.com,abuse@insided.com,S3,Abuse / trust / safety
insiderone.com,dmarc@insiderone.com,Sx-c,DMARC reporting
insites.com,security@insites.com,S2,Security
insites.com,abuse@insites.com,S3,Abuse / trust / safety
insites.com,support@insites.com,S8,Support / help
insource.co.jp,dmarc-report@insource.co.jp,Sx-c,DMARC reporting
inspectionsupport.com,abuse@inspectionsupport.com,S3,Abuse / trust / safety
instabridge.com,support@instabridge.com,S8,Support / help
instantdb.com,hello@instantdb.com,S9,Generic info / contact
instantdb.com,founders@instantdb.com,Sx-b,Single-word local
instantly.ai,abuse@instantly.ai,S3,Abuse / trust / safety
instrumentl.com,security@instrumentl.com,S2,Security
instrumentl.com,hello@instrumentl.com,S9,Generic info / contact
insurely.com,security@insurely.com,S2,Security
insurely.com,abuse@insurely.com,S3,Abuse / trust / safety
intelimetrica.com,abuse@intelimetrica.com,S3,Abuse / trust / safety
intellizence.com,abuse@intellizence.com,S3,Abuse / trust / safety
intellizence.com,info@intellizence.com,S9,Generic info / contact
intentwise.com,abuse@intentwise.com,S3,Abuse / trust / safety
intentwise.com,hello@intentwise.com,S9,Generic info / contact
intercom.com,security@intercom.com,S2,Security
interdiscount.ch,online@service.interdiscount.ch,Sx-d
interlockgtm.com,contact@interlockgtm.com,S9,Generic info / contact
interlockgtm.com,hello@interlockgtm.com,S9,Generic info / contact
intuswindows.com,hostmaster@intuswindows.com,S7,Admin / postmaster
investdefy.com,abuse@investdefy.com,S3,Abuse / trust / safety
investnext.com,security@investnext.com,S2,Security
investnext.com,abuse@investnext.com,S3,Abuse / trust / safety
investnext.com,support@investnext.com,S8,Support / help
investnext.com,legal@investnext.com,S5,Legal / compliance
ipolish.fashion,dmarcreports@ipolish.fashion,Sx-c,DMARC reporting
iproxy.online,ceo@iproxy.online,Sx-b,Single-word local
itgenius.com,abuse@itgenius.com,S3,Abuse / trust / safety
itstoday.org,abuse@itstoday.org,S3,Abuse / trust / safety
iyengarnyc.org,abuse@iyengarnyc.org,S3,Abuse / trust / safety
iyengarnyc.org,info@iyengarnyc.org,S9,Generic info / contact
jahypotheques.ca,info@jahypotheques.ca,S9,Generic info / contact
jam.dev,security@jam.dev,S2,Security
jam.dev,abuse@jam.dev,S3,Abuse / trust / safety
jam.dev,hello@jam.dev,S9,Generic info / contact
jam7.com,security@jam7.com,S2,Security
jam7.com,abuse@jam7.com,S3,Abuse / trust / safety
jambase.com,abuse@jambase.com,S3,Abuse / trust / safety
janet.ai,support@janet.ai,S8,Support / help
janet.ai,adhit@janet.ai,S9,Generic info / contact
jasper.ai,security@jasper.ai,S2,Security
jasper.ai,abuse@jasper.ai,S3,Abuse / trust / safety
jasper.ai,hey@jasper.ai,S9,Generic info / contact
jasper.ai,privacy@jasper.ai,S4,Privacy / DPO / GDPR
jasper.ai,legal@jasper.ai,S5,Legal / compliance
jepto.com,abuse@jepto.com,S3,Abuse / trust / safety
jepto.com,help@jepto.com,S8,Support / help
jibble.io,support@jibble.io,S8,Support / help
jibble.io,owner@jibble.io,Sx-b,Single-word local
jobphoning.com,abuse@jobphoning.com,S3,Abuse / trust / safety
jobspikr.com,abuse@jobspikr.com,S3,Abuse / trust / safety
joinotto.com,hello@joinotto.com,S9,Generic info / contact
joinswsh.com,security@joinswsh.com,S2,Security
joinswsh.com,abuse@joinswsh.com,S3,Abuse / trust / safety
