domain,email,tier,score,sources,source_url
springthrough.com,contact@springthrough.com,B,3,direct,https://springthrough.com/
springverify.com,sales@springverify.com,B,3,direct,https://in.springverify.com/
sproutsocial.com,security@sproutsocial.com,A,5,direct,https://sproutsocial.com/legal/
sproutsocial.com,affiliates@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,billingteam@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,careers@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,channelcompliance@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,dpo@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,heidi.jonas@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,info@sproutsocial.com,B,3,direct,https://sproutsocial.com/
sproutsocial.com,legal@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,logo@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,pr@sproutsocial.com,B,3,direct,https://sproutsocial.com/contact-us/
sproutsocial.com,privacy@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,referrals@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,successteam@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
sproutsocial.com,support@sproutsocial.com,B,3,direct,https://sproutsocial.com/legal/
spyne.app,privacy@spyne.app,B,3,direct,https://www.spyne.app/privacy
squareup.com,herbert@squareup.com,B,3,direct,https://squareup.com/us/en/payments/secure
stackadapt.com,legal@stackadapt.com,B,3,direct,https://www.stackadapt.com/legal-document-centre/terms-of-use
stackadapt.com,privacy@stackadapt.com,B,3,direct,https://www.stackadapt.com/legal-document-centre/platform-and-services-privacy-policy
stackby.com,security@stackby.com,A,5,direct,https://stackby.com/security
stackby.com,privacy@stackby.com,B,3,direct,https://stackby.com/privacy
stackby.com,support@stackby.com,B,3,direct,https://stackby.com/
stacklist.com,help@stacklist.com,B,3,direct,https://stacklist.com/.well-known/security.txt
standardmetrics.io,security@standardmetrics.io,A,5,direct,https://standardmetrics.io/privacy-policy/
standardmetrics.io,dmca@standardmetrics.io,B,3,direct,https://standardmetrics.io/terms-of-service/
standardmetrics.io,legal@standardmetrics.io,B,3,direct,https://standardmetrics.io/privacy-policy/
startdeliver.com,hello@startdeliver.com,B,3,direct,https://www.startdeliver.com/
stealthmole.com,sales@stealthmole.com,B,3,direct,https://www.stealthmole.com/
steep.app,hello@steep.app,B,3,direct,https://steep.app/
steep.app,legal@steep.app,B,3,direct,https://steep.app/privacy
stitchflow.io,contact@stitchflow.io,B,3,direct,https://www.stitchflow.com/
stitchflow.io,legal@stitchflow.io,B,3,direct,https://www.stitchflow.com/privacy
stitchflow.io,subprocessors@stitchflow.io,B,3,direct,https://www.stitchflow.com/privacy
storeganise.com,hello@storeganise.com,B,3,direct,https://storeganise.com/
storeganise.com,support@storeganise.com,B,3,direct,https://storeganise.com/contact
stormrecruit.com,info@stormrecruit.com,B,3,direct,https://www.stormrecruit.com/
stormrecruit.com,jyurk@stormrecruit.com,B,3,direct,https://www.stormrecruit.com/contact
straddle.com,support@straddle.com,B,3,direct,https://straddle.com/.well-known/security.txt
streamkap.com,security@streamkap.com,A,5,direct,https://streamkap.com/terms
streamkap.com,privacy@streamkap.com,B,3,direct,https://streamkap.com/privacy
streamkap.com,support@streamkap.com,B,3,direct,https://streamkap.com/security
stripe.com,complaints-in@stripe.com,B,3,direct,https://stripe.com/privacy
stripe.com,dpo@stripe.com,B,3,direct,https://stripe.com/privacy
stripe.com,jane.diaz@stripe.com,B,3,direct,https://stripe.com/
stripe.com,privacy@stripe.com,B,3,direct,https://stripe.com/privacy
stripe.com,u002f051ef4a8994d4b57ae3ca07bd9502949@errors.stripe.com,B,3,direct,https://docs.stripe.com/security
studystash.com,support@studystash.com,B,3,direct,https://studystash.com/en-gb/contact-us
sumble.com,support@sumble.com,B,3,direct,https://sumble.com/privacy
sumologic.com,delete-my-data@sumologic.com,B,3,direct,https://www.sumologic.com/legal/privacy-statement
sumologic.com,partners@sumologic.com,B,3,direct,https://www.sumologic.com/contact
sumologic.com,press@sumologic.com,B,3,direct,https://www.sumologic.com/contact
sumologic.com,privacy@sumologic.com,B,3,direct,https://www.sumologic.com/legal/privacy-statement
sumologic.com,sales@sumologic.com,B,3,direct,https://www.sumologic.com/contact
sumup.com,bugbounty@sumup.com,A,5,direct,https://sumup.com/.well-known/security.txt
sumup.com,support@sumup.com,B,3,direct,https://www.sumup.com/en-us/
supademo.com,engineering@supademo.com,B,3,direct,https://supademo.com/bug-bounty
superglue.ai,security@superglue.ai,A,5,direct,https://superglue.ai/trust
supergood.ai,hello@supergood.ai,B,3,direct,https://supergood.ai/
supergood.ai,privacy@supergood.ai,B,3,direct,https://supergood.ai/privacy
superme.ai,contact@superme.ai,B,3,direct,https://www.superme.ai/
superme.ai,notices@superme.ai,B,3,direct,https://www.superme.ai/privacy
supermetrics.com,security@supermetrics.com,A,5,direct,https://supermetrics.com/.well-known/security.txt
supermetrics.com,media@supermetrics.com,B,3,direct,https://supermetrics.com/contact
supernova.ai,security@supernova.ai,A,5,direct,https://supernova.ai/docs/security
supernova.ai,hello@supernova.ai,B,3,direct,https://supernova.ai/
supernova.ai,team@supernova.ai,B,3,direct,https://supernova.ai/
superoffice.com,info@superoffice.com,B,3,direct,https://www.superoffice.com/
superoffice.com,privacy@superoffice.com,B,3,direct,https://www.superoffice.com:443/company/privacy
supersend.io,support@supersend.io,B,3,direct,https://supersend.io/
supertruth.ai,contact@supertruth.ai,B,3,direct,https://supertruth.ai/
superwall.com,team@superwall.com,B,3,direct,https://superwall.com/security.txt
sweetanalytics.com,hello@sweetanalytics.com,B,3,direct,https://sweetanalytics.com/contact-us/
symmetre.com,info@symmetre.com,B,3,direct,https://symmetre.com/
synply.io,brent@synply.io,B,3,direct,https://synply.io/contact
synply.io,support@synply.io,B,3,direct,https://synply.io/privacy
tactiq.io,privacy@tactiq.io,B,3,direct,https://tactiq.io/privacy/privacy
taikai.network,hello@taikai.network,B,3,direct,https://taikai.network/
tailorhq.ai,security@tailorhq.ai,A,5,direct,https://tailorhq.ai/.well-known/security.txt
tallyfy.com,amit@tallyfy.com,B,3,direct,https://tallyfy.com/
talproindia.com,abuse@talproindia.com,A,5,direct,https://talproindia.com/.well-known/security.txt
talproindia.com,security@talproindia.com,A,5,direct,https://talproindia.com/.well-known/security.txt
talproindia.com,hello@talproindia.com,B,3,direct,https://talproindia.com/
talproindia.com,legal@talproindia.com,B,3,direct,https://talproindia.com/
tandom.ai,hello@tandom.ai,B,3,direct,https://tandom.ai/
targetboard.ai,security@targetboard.ai,A,5,direct,https://targetboard.ai/security
targetboard.ai,contact@targetboard.ai,B,3,direct,https://targetboard.ai/privacy
targetboard.ai,support@targetboard.ai,B,3,direct,https://targetboard.ai/security
tavanbogd.com,info@tavanbogd.com,B,3,direct,https://tavanbogd.com/contact
tavily.com,support@tavily.com,B,3,direct,https://www.tavily.com/
tax1099.com,support@tax1099.com,B,3,direct,https://www.tax1099.com/
taxrise.com,clients@taxrise.com,B,3,direct,https://taxrise.com/contact-us
taxrise.com,info@taxrise.com,B,3,direct,https://taxrise.com/
techstars.com,help@techstars.com,B,3,direct,https://www.techstars.com/
techstars.com,privacy@techstars.com,B,3,direct,https://www.techstars.com/contact
techtree.dev,data@techtree.dev,B,3,direct,https://techtree.dev/privacy
techtree.dev,hello@techtree.dev,B,3,direct,https://techtree.dev/
tekst.com,info@tekst.com,B,3,direct,https://www.tekst.com/contact
tektonic.ai,hello@tektonic.ai,B,3,direct,https://www.tektonic.ai/privacy
tenderly.co,support@tenderly.co,B,3,direct,https://tenderly.co/privacy
terminal49.com,corp@terminal49.com,B,3,direct,https://terminal49.com/privacy
terminal49.com,sales@terminal49.com,B,3,direct,https://terminal49.com/
testdino.com,support@testdino.com,B,3,direct,https://testdino.com/
testery.io,sales@testery.io,B,3,direct,https://testery.io/contact/
texau.com,security@texau.com,A,5,direct,https://www.texau.com/trust-center
texau.com,privacy@texau.com,B,3,direct,https://www.texau.com/trust-center
texau.com,trust@texau.com,B,3,direct,https://www.texau.com/trust-center
text.com,investor@text.com,B,3,direct,https://www.text.com/
text.com,press@text.com,B,3,direct,https://www.text.com/
text.com,sales@text.com,B,3,direct,https://www.text.com/
text.com,support@text.com,B,3,direct,https://www.text.com/
textexpander.com,security@textexpander.com,A,5,direct,https://textexpander.com/security
textexpander.com,copyright@textexpander.com,B,3,direct,https://textexpander.com/terms
textexpander.com,legal@textexpander.com,B,3,direct,https://textexpander.com/terms
textexpander.com,privacy@textexpander.com,B,3,direct,https://textexpander.com/privacy
thetappingsolution.com,contact@thetappingsolution.com,B,3,direct,https://legacy.thetappingsolution.com/contact/
thetappingsolution.com,feedback@thetappingsolution.com,B,3,direct,https://legacy.thetappingsolution.com/contact/
thetappingsolution.com,gdpr@thetappingsolution.com,B,3,direct,https://legacy.thetappingsolution.com/privacy-policy/
thetappingsolution.com,media@thetappingsolution.com,B,3,direct,https://legacy.thetappingsolution.com/contact/
thetoweldepot.com,warehouse@thetoweldepot.com,B,3,direct,https://thetoweldepot.com/
thewhitebox.io,office@thewhitebox.io,B,3,direct,https://thewhitebox.io/privacy
thisandthat.chat,security@thisandthat.chat,A,5,direct,https://www.thisandthat.chat/security
thisandthat.chat,privacy@thisandthat.chat,B,3,direct,https://www.thisandthat.chat/security
thoughtly.com,hello@thoughtly.com,B,3,direct,https://thoughtly.com/
thoughtly.com,sales@thoughtly.com,B,3,direct,https://thoughtly.com/contact
thoughtly.com,support@thoughtly.com,B,3,direct,https://thoughtly.com/contact
thredcloud.com,security@thredcloud.com,A,5,direct,https://www.thredcloud.com/terms
thrustflight.com,s.young@thrustflight.com,B,3,direct,https://www.thrustflight.com/privacy-policy/
tickadoo.com,security@tickadoo.com,A,5,direct,https://www.tickadoo.com/privacy
tickadoo.com,dpo@tickadoo.com,B,3,direct,https://www.tickadoo.com/privacy
tickadoo.com,legal@tickadoo.com,B,3,direct,https://www.tickadoo.com/terms
tickadoo.com,privacy@tickadoo.com,B,3,direct,https://www.tickadoo.com/privacy
tickadoo.com,support@tickadoo.com,B,3,direct,https://www.tickadoo.com/privacy
ticktick.com,support@ticktick.com,B,3,direct,https://ticktick.com/privacy
tiled.co,hello@tiled.co,B,3,direct,https://www.tiled.co/
tiled.co,help@tiled.co,B,3,direct,https://www.tiled.co/t-c/current
tiled.co,privacy@tiled.co,B,3,direct,https://www.tiled.co/privacy
tiled.co,support@tiled.co,B,3,direct,https://www.tiled.co/trust-and-security
timechimp.com,info@timechimp.com,B,3,direct,https://www.timechimp.com/security
timesheet.io,office@timesheet.io,B,3,direct,https://timesheet.io/.well-known/security.txt
timesheet.io,privacy@timesheet.io,B,3,direct,https://timesheet.io/en/privacy
timesheet.io,support@timesheet.io,B,3,direct,https://timesheet.io/en
timetackle.com,questions@timetackle.com,B,3,direct,https://www.timetackle.com/contact/
timetackle.com,sales@timetackle.com,B,3,direct,https://www.timetackle.com/contact/
timetackle.com,support@timetackle.com,B,3,direct,https://www.timetackle.com/contact/
timoneilassociates.com,office@timoneilassociates.com,B,3,direct,https://timoneilassociates.com/
tldv.io,marketing@tldv.io,B,3,direct,https://tldv.io/privacy/
togal.ai,privacy@togal.ai,B,3,direct,https://www.togal.ai/privacy
together.agency,hello@together.agency,B,3,direct,https://together.agency/
tolt.com,support@tolt.com,B,3,direct,https://tolt.com/
topshelfdistillers.com,contact@topshelfdistillers.com,B,3,direct,https://topshelfdistillers.com/
totemvc.com,support@totemvc.com,B,3,direct,https://www.totemvc.com/
trackit.so,help@trackit.so,B,3,direct,https://trackit.so/
tradier.com,legal@tradier.com,B,3,direct,https://tradier.com/legal
tradingeconomics.com,support@tradingeconomics.com,B,3,direct,https://tradingeconomics.com/.well-known/security.txt
transkriptor.com,customer@transkriptor.com,B,3,direct,https://transkriptor.com/
transmark.ee,info@transmark.ee,B,3,direct,https://transmark.ee/
transparently.ai,info@transparently.ai,B,3,direct,https://www.transparently.ai/contact-us
transparently.ai,support@transparently.ai,B,3,direct,https://www.transparently.ai/contact-us
travanto.de,datenschutz@travanto.de,B,3,direct,https://www.travanto.de/
travanto.de,info@travanto.de,B,3,direct,https://www.travanto.de/
trenchsecurity.ai,ask@trenchsecurity.ai,B,3,direct,https://www.trenchsecurity.ai/
trent.ai,customer-support@trent.ai,B,3,direct,https://trent.ai/contact/
trent.ai,info@trent.ai,B,3,direct,https://trent.ai/contact/
trepp.com,info@trepp.com,B,3,direct,https://www.trepp.com/contact
trepp.com,press@trepp.com,B,3,direct,https://www.trepp.com/contact
trepp.com,sales@trepp.com,B,3,direct,https://www.trepp.com/contact
trepp.com,support@trepp.com,B,3,direct,https://www.trepp.com/contact
tribecrm.nl,info@tribecrm.nl,B,3,direct,https://tribecrm.nl/
truckstop.com,rmishelp@truckstop.com,B,3,direct,https://truckstop.com/contact-us/
truckstop.com,support@truckstop.com,B,3,direct,https://truckstop.com/contact-us/
trunk.io,security@trunk.io,A,5,direct,https://trunk.io/security
trunk.io,u003esecurity@trunk.io,A,5,direct,https://trunk.io/security
trunk.io,policy@trunk.io,B,3,direct,https://trunk.io/privacy
trustgrid.io,lance@www.trustgrid.io,B,3,direct,https://www.trustgrid.io/
tryscott.ai,security@tryscott.ai,A,5,direct,https://www.tryscott.ai/.well-known/security.txt
tryscott.ai,dmca@tryscott.ai,B,3,direct,https://www.tryscott.ai/terms
tryscott.ai,founders@tryscott.ai,B,3,direct,https://www.tryscott.ai/
tryscott.ai,privacy@tryscott.ai,B,3,direct,https://www.tryscott.ai/privacy
tryscott.ai,support@tryscott.ai,B,3,direct,https://www.tryscott.ai/
twominutereports.com,support@twominutereports.com,B,3,direct,https://twominutereports.com/
uncover.co,join@uncover.co,B,3,direct,https://www.uncover.co/pt-br
unei.com,hola@unei.com,B,3,direct,https://www.unei.com/
unest.co,affiliates@unest.co,B,3,direct,https://unest.co/
unest.co,info@unest.co,B,3,direct,https://unest.co/privacy
unest.co,partners@unest.co,B,3,direct,https://unest.co/
unest.co,support@unest.co,B,3,direct,https://unest.co/
unifiqueinvest.com.br,contato@unifiqueinvest.com.br,B,3,direct,https://www.unifiqueinvest.com.br/
unifiqueinvest.com.br,dpo@unifiqueinvest.com.br,B,3,direct,https://www.unifiqueinvest.com.br/privacy
unify-technologies.com,sales@unify-technologies.com,B,3,direct,https://unify-technologies.com/
unify-technologies.com,support@unify-technologies.com,B,3,direct,https://unify-technologies.com/
uniqode.com,hello@uniqode.com,B,3,direct,https://www.uniqode.com/
uniqode.com,legal@uniqode.com,B,3,direct,https://www.uniqode.com/privacy
uniqode.com,privacy@uniqode.com,B,3,direct,https://www.uniqode.com/privacy
upgraide.ai,privacy@upgraide.ai,B,3,direct,https://upgraide.ai/privacy
upsales.com,info@upsales.com,B,3,direct,https://www.upsales.com/
upstox.com,complaints.mcx@upstox.com,B,3,direct,https://upstox.com/
upstox.com,complaints@upstox.com,B,3,direct,https://upstox.com/
upstox.com,compliance@upstox.com,B,3,direct,https://upstox.com/
upstox.com,support@upstox.com,B,3,direct,https://upstox.com/
upsun.com,security@upsun.com,A,5,direct,https://upsun.com/.well-known/security.txt
uptimerobot.com,support@uptimerobot.com,B,3,direct,https://uptimerobot.com/
usaequipmentdirect.com,orders@usaequipmentdirect.com,B,3,direct,https://www.usaequipmentdirect.com/
usbooths.com,tech@usbooths.com,B,3,direct,https://usbooths.com/terms/
usebear.ai,janak@usebear.ai,B,3,direct,https://www.usebear.ai/
userback.io,contact@userback.io,B,3,direct,https://userback.io/privacy/
userbrain.com,sales@userbrain.com,B,3,direct,https://www.userbrain.com/en/contact/
userbrain.com,support@userbrain.com,B,3,direct,https://www.userbrain.com/en/contact/
userguiding.com,privacy@userguiding.com,B,3,direct,https://userguiding.com/privacy-policy
ustwo.com,csr@ustwo.com,B,3,direct,https://ustwo.com/policies/
vacationtracker.io,security@vacationtracker.io,A,5,direct,https://vacationtracker.io/.well-known/security.txt
vallor.ai,admin@vallor.ai,B,3,direct,https://vallor.ai/
valuein.biz,hello@valuein.biz,B,3,direct,https://valuein.biz/
valuein.biz,legal@valuein.biz,B,3,direct,https://valuein.biz/privacy
valuein.biz,support@valuein.biz,B,3,direct,https://valuein.biz/
vanna.ai,support@vanna.ai,B,3,direct,https://vanna.ai/
vanta.com,security@vanta.com,A,5,direct,https://vanta.com/.well-known/security.txt
vanta.com,legal@vanta.com,B,3,direct,https://www.vanta.com/legal/terms
vanta.com,privacy@vanta.com,B,3,direct,https://www.vanta.com/legal/privacy
varolio.io,team@varolio.io,B,3,direct,https://varolio.io/
vblh.de,info@vblh.de,B,3,direct,https://www.vblh.de/start.html
vector.co,security@vector.co,A,5,direct,https://www.vector.co/security
vector.co,support@vector.co,B,3,direct,https://www.vector.co/
veeam.com,security@veeam.com,A,5,direct,https://www.veeam.com/.well-known/security.txt
vela.partners,engage@vela.partners,B,3,direct,https://vela.partners/
vetster.com,security@vetster.com,A,5,direct,https://vetster.com/security.txt
vetster.com,support@vetster.com,B,3,direct,https://vetster.com/
viasocket.com,deadpool@viasocket.com,B,3,direct,https://viasocket.com/
viasocket.com,goku@viasocket.com,B,3,direct,https://viasocket.com/
viasocket.com,karma@viasocket.com,B,3,direct,https://viasocket.com/
viasocket.com,plugs@viasocket.com,B,3,direct,https://viasocket.com/
viasocket.com,priyvardhan@viasocket.com,B,3,direct,https://viasocket.com/terms
viasocket.com,support@viasocket.com,B,3,direct,https://viasocket.com/.well-known/security.txt
viasocket.com,u003cdeadpool@viasocket.com,B,3,direct,https://viasocket.com/
viasocket.com,u003edeadpool@viasocket.com,B,3,direct,https://viasocket.com/
vico.io,inquire@vico.io,B,3,direct,https://vico.io/
vidapp.com,success@vidapp.com,B,3,direct,https://www.vidapp.com/
vidiq.com,support@vidiq.com,B,3,direct,https://vidiq.com/
vidmob.com,arbitrationoptout@vidmob.com,B,3,direct,https://vidmob.com/terms
vidmob.com,legal@vidmob.com,B,3,direct,https://vidmob.com/terms
vidmob.com,support@vidmob.com,B,3,direct,https://vidmob.com/
viscosoft.com,support@viscosoft.com,B,3,direct,https://viscosoft.com/
voiceflow.com,security@voiceflow.com,A,5,direct,https://www.voiceflow.com/legal/security
voiceflow.com,support@voiceflow.com,B,3,direct,https://www.voiceflow.com/privacy
voiser.ai,hello@voiser.ai,B,3,direct,https://voiser.ai/contact
voiser.ai,support@voiser.ai,B,3,direct,https://voiser.ai/contact
volta.ai,support@volta.ai,B,3,direct,https://www.volta.ai:443/
vori.com,privacy@vori.com,B,3,direct,https://www.vori.com/privacy
walead.ai,wamarir@walead.ai,B,3,direct,https://www.walead.ai/
watchr.ai,contact@watchr.ai,B,3,direct,https://www.watchr.ai/legal
web.de,report@bugbounty.web.de,A,5,direct,https://web.de/.well-known/security.txt
webflow.com,contact@webflow.com,B,3,direct,https://webflow.com/legal/privacy
webflow.com,privacy@webflow.com,B,3,direct,https://webflow.com/legal/privacy
weblisters.com,support@weblisters.com,B,3,direct,https://weblisters.com/
webucator.com,sales@webucator.com,B,3,direct,https://www.webucator.com/
wewood.eu,communication@wewood.eu,B,3,direct,https://www.wewood.eu/contact
wewood.eu,info@wewood.eu,B,3,direct,https://www.wewood.eu/
wewood.eu,jobs@wewood.eu,B,3,direct,https://www.wewood.eu/contact
wewood.eu,lisboa@wewood.eu,B,3,direct,https://www.wewood.eu/contact
wheelocity.com,share@wheelocity.com,B,3,direct,https://www.wheelocity.com/
wheeltheworld.com,emma@wheeltheworld.com,B,3,direct,https://wheeltheworld.com/
wheeltheworld.com,u003eemma@wheeltheworld.com,B,3,direct,https://wheeltheworld.com/
whimsical.com,security@whimsical.com,A,5,direct,https://whimsical.com/terms/vulnerability-disclosure
whimsical.com,copyright@whimsical.com,B,3,direct,https://whimsical.com/terms
whimsical.com,help@whimsical.com,B,3,direct,https://whimsical.com/terms
whimsical.com,privacy@whimsical.com,B,3,direct,https://whimsical.com/terms
windsor.ai,hello@windsor.ai,B,3,direct,https://windsor.ai/
withlanai.com,support@withlanai.com,B,3,direct,https://www.withlanai.com/
wiza.co,hello@wiza.co,B,3,direct,https://wiza.co/
wodify.com,legal@wodify.com,B,3,direct,https://www.wodify.com/terms-of-service
wodify.com,partners@wodify.com,B,3,direct,https://www.wodify.com/contact-us
wodify.com,press@wodify.com,B,3,direct,https://www.wodify.com/contact-us
wodify.com,sales@wodify.com,B,3,direct,https://www.wodify.com/contact-us
wodify.com,support@wodify.com,B,3,direct,https://www.wodify.com/
wokelo.ai,support@wokelo.ai,B,3,direct,https://www.wokelo.ai/
wonderway.io,info@wonderway.io,B,3,direct,https://www.wonderway.io/
woowup.com,ayuda@woowup.com,B,3,direct,https://www.woowup.com/
wordlift.io,marketing@wordlift.io,B,3,direct,https://wordlift.io/contact-form/
wordlift.io,sales@wordlift.io,B,3,direct,https://wordlift.io/contact-form/
workflowmax.com,support@workflowmax.com,B,3,direct,https://workflowmax.com/security
workiro.com,help@workiro.com,B,3,direct,https://www.workiro.com/contact-us
workpath.com,get-started@workpath.com,B,3,direct,https://www.workpath.com/
workpath.com,hello@workpath.com,B,3,direct,https://www.workpath.com/
workpath.com,trust@workpath.com,B,3,direct,https://www.workpath.com/en/trust
workshops.de,info@workshops.de,B,3,direct,https://workshops.de/
writesonic.com,security@writesonic.com,A,5,direct,https://writesonic.com/security.txt
xpoz.ai,hello@xpoz.ai,B,3,direct,https://www.xpoz.ai/
xpoz.ai,support@xpoz.ai,B,3,direct,https://www.xpoz.ai/
xyt.one,info@xyt.one,B,3,direct,https://xyt.one/contact-us
yespo.io,info@yespo.io,B,3,direct,https://yespo.io/
yespo.io,sales@yespo.io,B,3,direct,https://yespo.io/
yespo.io,u003einfo@yespo.io,B,3,direct,https://yespo.io/
yourcounterpart.com,compliance@yourcounterpart.com,B,3,direct,https://yourcounterpart.com/privacy
yourcounterpart.com,support@yourcounterpart.com,B,3,direct,https://yourcounterpart.com/terms
ypulse.com,%20press@ypulse.com,B,3,direct,https://www.ypulse.com/contact/
ypulse.com,legal@ypulse.com,B,3,direct,https://www.ypulse.com/terms-and-conditions/
ypulse.com,maryleigh@ypulse.com,B,3,direct,https://www.ypulse.com/newsfeed/2017/02/24/legalizing-same-sex-marriage-may-lead-to-fewer-teen-suicide-attempts/
ypulse.com,michael@ypulse.com,B,3,direct,https://www.ypulse.com/
ypulse.com,oliver@ypulse.com,B,3,direct,https://www.ypulse.com/contact/
ypulse.com,press@ypulse.com,B,3,direct,https://www.ypulse.com/contact/
yuzedata.com,chris.joseph@yuzedata.com,B,3,direct,https://www.yuzedata.com/terms
zapal.tech,bohdan.kucheriavyi@zapal.tech,B,3,direct,https://www.zapal.tech/
zapal.tech,hello@zapal.tech,B,3,direct,https://www.zapal.tech/
zapal.tech,kristina.nadiryan@zapal.tech,B,3,direct,https://www.zapal.tech/
zaprinta.com,commercial@zaprinta.com,B,3,direct,https://www.zaprinta.com/en/
zapsign.com.br,support@zapsign.com.br,B,3,direct,https://zapsign.com.br/
zaslat.cz,admin@zaslat.cz,B,3,direct,https://www.zaslat.cz:443/security.txt
zaslat.cz,info@zaslat.cz,B,3,direct,https://www.zaslat.cz:443/
zaslat.cz,jobs@zaslat.cz,B,3,direct,https://www.zaslat.cz:443/
zaslat.cz,partner@zaslat.cz,B,3,direct,https://www.zaslat.cz:443/
zaslat.cz,reklamace@zaslat.cz,B,3,direct,https://www.zaslat.cz:443/
zautre.com,office@zautre.com,B,3,direct,https://zautre.com/
zautre.com,privacy@zautre.com,B,3,direct,https://zautre.com/privacy/
zefram.com,first.lastname@zefram.com,B,3,direct,https://zefram.com/privacy
zentronlabs.com,info@zentronlabs.com,B,3,direct,https://zentronlabs.com/
zerohiring.com,hello@zerohiring.com,B,3,direct,https://zerohiring.com/
zerohiring.com,legal@zerohiring.com,B,3,direct,https://zerohiring.com/terms
zite.com,security@zite.com,A,5,direct,https://www.zite.com/help/security
zite.com,privacy@zite.com,B,3,direct,https://www.zite.com/privacy
zite.com,support@zite.com,B,3,direct,https://www.zite.com/help/security
zoominfo.com,security@zoominfo.com,A,5,direct,https://www.zoominfo.com/legal/security-overview
zoominfo.com,dmca@zoominfo.com,B,3,direct,https://www.zoominfo.com/legal/terms-of-use
zuma.ca,sales@zuma.ca,B,3,direct,https://www.zuma.ca/
